0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-9.551242248116646,-10.49147610845664,-7.824641464258293,-7.682468664666714,-21.602298596325404,-7.9516008584264695,-14.263058409029517,-7.523352757156929,-2.1278357092769125,-1.050029753222597,-0.23496967030231972,-1.3020976185905226,-0.028053170278986635,-0.24541991308569538,-5.858749466566039e-16,-0.5454444418483452,-0.8901036256779495,0.9367250905044363,0.7282936948589094,0.645771373986731,-0.7073336666427451,-0.40112215102756715,1.1385708133074728,1.0673371793379351,3.5493529867663196,5.677473585512675,2.0548320166408414,-6.444139473491044,3.79689495973613,2.6611029721869377
-9.551241751567488,-10.491475733824164,-7.824641166401733,-7.682468408051131,-21.60229831378035,-7.951600635745092,-14.263058167060924,-7.523352543849198,-2.1278356328442323,-1.0500297289237848,-0.23496961770378771,-1.3020975753068345,-0.028053143037512638,-0.24541990696634858,-5.862188738925395e-16,-0.5454444237981971,-0.8901036100134593,0.9367250632449525,0.7282936662854455,0.6457713525136315,-0.7073336610119256,-0.40112214857452605,1.1385707884153715,1.0673371521127675,3.5493529398372794,5.677473495040487,2.0548320050490214,-6.444139281902252,3.7968948944949203,2.661102900329808
-9.551241620473489,-10.491475634917402,-7.824641087764581,-7.6824683403020115,-21.6022982391856,-7.951600576954944,-14.263058103178768,-7.523352487533788,-2.1278356126652382,-1.0500297225086652,-0.2349696038172502,-1.3020975638795,-0.028053135845483697,-0.24541990535077574,-5.860737848191653e-16,-0.5454444190327804,-0.8901036058778866,0.9367250560481679,0.7282936587417533,0.6457713468445057,-0.7073336595253487,-0.4011221479269155,1.1385707818435988,1.0673371449250342,3.549352927447534,5.677473471154917,2.0548320019886575,-6.444139231320863,3.7968948772705673,2.6611028813587825
-5.364316028585557,-6.570411695484623,-4.939714537614003,-5.001661740583969,-18.72845600314783,-5.424627872635782,-11.712321969262804,-4.6835984801070305,-0.5598313026545085,-0.8922101075954653,3.5596820678778256,-0.2378242285073447,2.6567251545915536,-0.058847968566636794,-3.6692505816105965e-16,-0.2367383120978195,-0.8327246027645026,0.2131412420030414,-0.10071695294130759,-0.06902628628515135,-0.9840775557536926,-0.7558951141459681,0.37430674995884056,-0.04465605003028039,1.442330714035732,2.622123473022906,0.3586632973211463,-4.395957376617988,0.9322941756915615,-0.3475862241063933
-5.364315590709204,-6.5704113749175015,-4.939714280168713,-5.0016615216515365,-18.72845576015702,-5.424627685816067,-11.712321762832726,-4.683598308035942,-0.5598312510703946,-0.8922100855950966,3.559682055980078,-0.23782420146989275,2.6567251389013102,-0.05884796524266435,-3.6715548718515606e-16,-0.23673829864334126,-0.8327245878359997,0.21314122597394444,-0.10071696862632366,-0.06902629661945103,-0.9840775456372289,-0.7558951059797525,0.37430673709279827,-0.04465605956732874,1.4423307010268709,2.622123431124077,0.35866331384464306,-4.395957213737939,0.9322941566194549,-0.34758624756806844
-5.364315475097379,-6.570411290277065,-4.939714212193801,-5.001661463844807,-18.728455695997567,-5.42462763648738,-11.712321708326114,-4.683598262600953,-0.5598312374475305,-0.892210079784044,3.5596820528432835,-0.23782419433060503,2.6567251347594696,-0.058847964365290266,-3.665984983479767e-16,-0.236738295089755,-0.8327245838924373,0.21314122174178268,-0.10071697276717742,-0.06902629934717197,-0.9840775429638162,-0.7558951038212683,0.3743067336963081,-0.04465606208318118,1.442330697596247,2.622123420066122,0.35866331821211184,-4.395957170729561,0.9322941515897489,-0.3475862537566116
-0.06506282366889418,-1.6196540687683008,-1.2722564899399018,-1.5883773145916935,-15.083341060078117,-2.195225727705226,-8.463104869083809,-1.0441529185201226,1.5094306349306932,-0.6428780306371349,8.569749177407617,1.1415724175501767,6.137309909064654,0.19006239967768981,-1.4544174661452822e-16,0.19163825964597658,-0.7149017809974769,-0.6892851651949324,-1.1270243679377772,-0.9448880670476433,-1.2903644894101052,-1.1624083613218463,-0.5836756033102362,-1.426867871780844,-1.2075590803468468,-1.2328476459827349,-1.7711983454686584,-1.7716212624018706,-2.682344788283185,-4.145324530129719
-0.06506245602747553,-1.6196538129154325,-1.2722562811710172,-1.5883771410827778,-15.083340864835888,-2.195225584202491,-8.463104705659934,-1.044152796026831,1.5094306562819295,-0.6428780124472085,8.56974908910719,1.141572425105114,6.1373098428158785,0.1900623994713668,-1.4533681184031617e-16,0.19163826691049915,-0.7149017679836294,-0.6892851686191035,-1.1270243693347914,-0.9448880652452557,-1.2903644751993906,-1.1624083476249119,-0.5836756026339878,-1.4268678617331487,-1.2075590552611601,-1.2328476328127043,-1.771198297761066,-1.771621134518985,-2.6823447552564543,-4.1453244989133955
-0.06506258829043295,-1.6196539183879817,-1.2722563636172521,-1.5883772137918046,-15.083340943783158,-2.1952256491621718,-8.463104774268208,-1.0441528622043315,1.5094306266158242,-0.6428780188699732,8.569749041498921,1.1415724071088373,6.1373098127429415,0.19006239659114543,-1.45691139860466e-16,0.19163826049053623,-0.714901771784939,-0.6892851569336433,-1.1270243565079299,-0.9448880548534462,-1.2903644740513647,-1.162408345144931,-0.5836755909601649,-1.4268678465101656,-1.2075590269711647,-1.23284758755969,-1.7711982798196286,-1.7716211892435276,-2.6823447164156167,-4.145324457495297
6.025773452091751,4.119219894345061,3.1006907052373296,2.498544843842667,-10.618094150242463,1.7968836458289714,-4.412061339292864,3.386889419198702,4.323374137369055,0.2425259562645971,14.445437701547299,2.1782457774967408,7.859647600875128,0.32455925858187645,8.326470471963606e-17,0.7345074647185018,-0.10149017410266156,-1.2696056252970762,-1.6820112026697829,-1.2926047968011938,-0.9291748933529315,-0.8990843650803044,-1.2176383433248692,-2.1381638741131,-2.8666922871321106,-3.975744489711405,-2.840794691101,1.6655924746000195,-5.0872431191387095,-6.714889200251099
6.025773704387071,4.119220039816311,3.100690823400958,2.4985449317693242,-10.61809405274173,1.7968836993870754,-4.41206126821491,3.3868894442163566,4.3233740813112185,0.24252592775003393,14.445437486729842,2.17824579251137,7.859647613912457,0.3245592635790033,8.33629923600503e-17,0.7345074594108254,-0.1014901963619575,-1.2696056396781024,-1.6820112237296145,-1.2926048204157476,-0.9291749210895996,-0.8990843922385017,-1.2176383529266435,-2.1381638927355766,-2.866692296405155,-3.9757445043519866,-2.8407946885510484,1.6655925163645808,-5.087243123202208,-6.714889205130154
6.025773567103736,4.119219930630517,3.1006907368301113,2.4985448554347314,-10.618094136701133,1.7968836302862876,-4.412061341696995,3.3868893747749156,4.323374048214216,0.24252591569180812,14.445437442181198,2.178245779560337,7.859647606125591,0.32455926203965474,8.326486033381772e-17,0.7345074524021498,-0.10149020471317327,-1.2696056323845544,-1.6820112168891173,-1.2926048163220487,-0.9291749267465568,-0.8990843967490784,-1.2176383458422704,-2.1381638861413546,-2.8666922821292276,-3.9757444760581917,-2.840794684802738,1.665592456312192,-5.087243102182264,-6.714889181980306
10.638519308218434,8.346711836281983,6.215579240415085,5.320369190731886,-7.391531995539114,4.39765346160094,-1.6162286060570161,6.027667180286271,5.433241797374651,0.6465526472834477,15.676632980218255,2.6573587534537357,8.151948972821815,0.3848935777105121,2.0393545181431574e-16,0.9807825817901172,0.17604580009274712,-1.5446970114343865,-1.947364898266942,-1.4620963272852932,-0.7512526782001491,-0.7609135827138911,-1.475371315953904,-2.380111985085432,-3.349199578342735,-4.9653118461295795,-2.918841696380588,3.9402226733419305,-5.790037302451245,-7.49472582995545
10.638519552567141,8.346711981899071,6.215579374214372,5.320369300964971,-7.391531883001896,4.397653554376052,-1.6162285073739806,6.027667269182786,5.4332418295989555,0.6465526579110936,15.676633002585833,2.6573587724405994,8.151948985173577,0.38489358071665464,2.042891973992688e-16,0.9807825901287257,0.17604580723957158,-1.5446970225070291,-1.9473649097634729,-1.4620963357821783,-0.7512526753220808,-0.7609135811592022,-1.4753713260671055,-2.380111995919648,-3.3491995972392616,-4.965311883034117,-2.9188417006079193,3.940222753245966,-5.790037328865588,-7.494725859105846
10.638519426235055,8.346711885545563,6.215579297959651,5.320369235094687,-7.3915319557354255,4.397653497068871,-1.6162285696701728,6.027667214262128,5.433241809664903,0.6465526513313378,15.676632988712452,2.657358761230068,8.15194897804289,0.3848935790717282,2.0427518691222082e-16,0.9807825852528639,0.17604580289059307,-1.5446970157143878,-1.9473649027195101,-1.4620963305875458,-0.7512526771400393,-0.7609135821644708,-1.4753713198752987,-2.3801119893201577,-3.349199585749675,-4.965311860471898,-2.9188416981806196,3.940222703862607,-5.790037312796205,-7.494725841354148
14.444166221857662,11.805199027268777,8.702535043077791,7.542469566779452,-4.813367346960392,6.37518152508772,0.5622899253016681,7.923658572606374,6.128208898924992,0.881949131293162,16.164822730233116,3.035094883599913,8.39050803935114,0.43895649702891487,2.7979234518814705e-16,1.148947346767704,0.33255892194082354,-1.7725914988828102,-2.181573793340306,-1.6320283068384858,-0.6786069203532935,-0.7160871510883431,-1.6825952764382177,-2.595905559031579,-3.727484663412308,-5.7213632491927475,-2.985193606057902,5.646768579424963,-6.321834067265745,-8.083920261350196
14.444166382875036,11.805199097177097,8.702535122642244,7.542469628612419,-4.813367290639326,6.3751815749003,0.5622899765986853,7.9236586203544705,6.128208916500999,0.8819491373660925,16.164822742566454,3.0350948945437737,8.39050804676692,0.43895649899941624,2.800299215979851e-16,1.1489473518711488,0.33255892623827527,-1.7725915046226945,-2.1815737992184725,-1.6320283110757992,-0.6786069184234872,-0.7160871498691832,-1.682595281684811,-2.595905564487151,-3.727484673101691,-5.721363268459596,-2.985193607911267,5.646768622383661,-6.321834080919989,-8.083920276459702
14.444166265860563,11.805199011323984,8.702535053123823,7.542469568997983,-4.813367355693451,6.375181523281224,0.5622899206736457,7.923658570880735,6.128208898489127,0.8819491313662428,16.164822730001372,3.0350948843539425,8.390508040243011,0.4389564974700485,2.801059096213128e-16,1.1489473473856837,0.3325589222379525,-1.7725914985497881,-2.181573792937746,-1.6320283064663026,-0.6786069201402368,-0.7160871508543731,-1.68259527614936,-2.59590555862279,-3.7274846628595704,-5.721363248266767,-2.985193605823881,5.646768577888364,-6.3218340665722295,-8.083920260600026
