0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-9.100317450187609,-9.100317450161553,-9.100317450182214,-9.100317450224967,-9.10031745119933,-9.10031745016309,-9.100317450346154,-9.100317450197796,-9.100317450172568,-9.100317450224352,-9.100317450172557,-9.100317450277501,-9.100317450186997,-9.100317450243494,-9.100317450261517,-9.100317450211293,-9.100317450251941,-9.10031745021708,-9.100317450263741,-9.100317450202443,-9.100317450319768,-9.100317450178547,-9.100317450217144,-9.100317450252074,-9.100317450175794,-9.100317450204132,-9.10031745017186,-9.100317450163976,-9.100317450191334,-9.100317450257597
-9.100317335600144,-9.1003173355746,-9.100317335594948,-9.100317335637616,-9.100317336612093,-9.100317335575937,-9.100317335759058,-9.100317335610445,-9.100317335585338,-9.100317335637136,-9.100317335585306,-9.100317335690246,-9.100317335599755,-9.100317335656255,-9.100317335674282,-9.100317335624052,-9.100317335664698,-9.100317335629843,-9.10031733567649,-9.100317335615202,-9.100317335732509,-9.100317335591342,-9.100317335629907,-9.100317335664842,-9.100317335588567,-9.1003173356169,-9.10031733558463,-9.100317335576783,-9.100317335604094,-9.100317335670367
-9.100317305348021,-9.100317305322362,-9.10031730534271,-9.100317305385492,-9.100317306359813,-9.100317305324069,-9.100317305506763,-9.100317305358207,-9.100317305333114,-9.100317305384898,-9.10031730533311,-9.10031730543808,-9.100317305347572,-9.100317305404083,-9.100317305422106,-9.100317305371854,-9.100317305412492,-9.100317305377656,-9.100317305424298,-9.100317305363,-9.100317305480285,-9.100317305339075,-9.100317305377713,-9.100317305412618,-9.100317305336404,-9.100317305364731,-9.100317305332426,-9.100317305324587,-9.100317305351894,-9.100317305418155
-15.705035244132803,-15.705035244081015,-15.70503524424812,-15.705035244290663,-15.705035245265378,-15.705035244229137,-15.70503524441201,-15.705035244151368,-15.705035244234507,-15.705035244284243,-15.70503524412787,-15.705035244334189,-15.705035244129965,-15.705035244297731,-15.705035244309816,-15.70503524426931,-15.70503524431123,-15.705035244271897,-15.705035244320058,-15.705035244259607,-15.705035244379228,-15.70503524423793,-15.70503524427203,-15.705035244310409,-15.705035244236544,-15.705035244264845,-15.705035244234224,-15.705035244229732,-15.705035244253647,-15.70503524431992
-15.705035053517792,-15.705035053465876,-15.705035053633576,-15.705035053675974,-15.705035054650082,-15.705035053613543,-15.70503505379692,-15.705035053536147,-15.705035053620522,-15.705035053671095,-15.705035053513868,-15.705035053723602,-15.705035053519385,-15.705035053688341,-15.705035053701373,-15.705035053657635,-15.705035053698492,-15.705035053661799,-15.705035053708976,-15.705035053648011,-15.705035053765979,-15.7050350536248,-15.705035053661925,-15.705035053698067,-15.705035053623071,-15.705035053651397,-15.705035053619994,-15.705035053614063,-15.705035053639419,-15.705035053705691
-15.705035003196404,-15.70503500314472,-15.705035003312062,-15.70503500335429,-15.705035004329176,-15.70503500329228,-15.705035003475949,-15.705035003214299,-15.705035003297434,-15.70503500334687,-15.70503500319078,-15.705035003396334,-15.705035003192078,-15.705035003359459,-15.705035003371236,-15.70503500333167,-15.70503500337377,-15.705035003333727,-15.70503500338213,-15.705035003321807,-15.705035003441704,-15.70503500330044,-15.705035003333794,-15.705035003372641,-15.705035003298981,-15.705035003327293,-15.705035003296796,-15.705035003292515,-15.705035003316219,-15.705035003382495
-19.138486396198758,-19.138486396121046,-19.138486396468114,-19.138486396510352,-19.138486397485778,-19.138486396448496,-19.138486396632533,-19.138486396225325,-19.138486396449633,-19.13848639649697,-19.138486396203152,-19.138486396544387,-19.13848639619333,-19.138486396505456,-19.138486396513823,-19.138486396480594,-19.138486396523497,-19.13848639647998,-19.138486396529522,-19.138486396469855,-19.138486396591112,-19.1384863964497,-19.138486396480047,-19.13848639652146,-19.138486396450173,-19.138486396478463,-19.138486396449572,-19.138486396448563,-19.138486396468934,-19.138486396535207
-19.1384861742282,-19.138486174150614,-19.138486174497615,-19.13848617453971,-19.138486175515354,-19.138486174478228,-19.138486174662,-19.138486174255085,-19.138486174479464,-19.138486174526793,-19.138486174232952,-19.13848617457292,-19.138486174221786,-19.13848617453363,-19.13848617454173,-19.13848617450966,-19.138486174553094,-19.138486174508532,-19.13848617455847,-19.138486174499015,-19.138486174621224,-19.13848617447978,-19.13848617450864,-19.138486174550973,-19.138486174479727,-19.13848617450802,-19.138486174479187,-19.13848617447828,-19.13848617449854,-19.13848617456481
-19.138486168542013,-19.13848616846432,-19.138486168811667,-19.138486168853827,-19.138486169828553,-19.13848616879177,-19.13848616897524,-19.138486168568683,-19.13848616879433,-19.13848616884237,-19.138486168547832,-19.138486168890516,-19.13848616853941,-19.138486168852157,-19.138486168860997,-19.13848616882642,-19.138486168869026,-19.13848616882645,-19.138486168875595,-19.138486168815724,-19.138486168936808,-19.138486168795467,-19.138486168826653,-19.13848616886731,-19.138486168795154,-19.13848616882344,-19.138486168794024,-19.138486168791992,-19.138486168813408,-19.138486168879663
-19.71992797747906,-19.71992797737542,-19.71992797790438,-19.71992797794611,-19.71992797892257,-19.71992797788456,-19.71992797806877,-19.719927977513855,-19.719927977881955,-19.719927977927078,-19.71992797749346,-19.719927977969174,-19.719927977555415,-19.719927977927036,-19.71992797793274,-19.719927977907602,-19.719927977952686,-19.71992797790279,-19.719927977954548,-19.7199279778961,-19.719927978021115,-19.719927977879568,-19.719927977902902,-19.719927977949347,-19.719927977880616,-19.71992797790887,-19.719927977881788,-19.719927977884357,-19.719927977901097,-19.719927977967366
-19.71992774138257,-19.71992774127888,-19.719927741807975,-19.719927741849887,-19.71992774282593,-19.719927741788347,-19.719927741972356,-19.719927741417663,-19.719927741786087,-19.71992774183147,-19.719927741397512,-19.719927741874013,-19.719927741460285,-19.71992774183221,-19.719927741838134,-19.71992774181227,-19.719927741857163,-19.719927741807833,-19.7199277418594,-19.719927741800824,-19.719927741925527,-19.719927741784,-19.719927741807975,-19.719927741853972,-19.719927741785057,-19.719927741813304,-19.71992774178601,-19.719927741788215,-19.719927741805346,-19.719927741871615
-19.719927772587564,-19.7199277724839,-19.719927773012518,-19.719927773054295,-19.71992777403068,-19.719927772992797,-19.719927773176895,-19.719927772622135,-19.719927772990435,-19.71992777303588,-19.719927772601952,-19.719927773078517,-19.71992777266484,-19.71992777303675,-19.71992777304273,-19.719927773016718,-19.719927773061553,-19.719927773012422,-19.719927773064022,-19.719927773005384,-19.719927773129868,-19.71992777298838,-19.719927773012515,-19.719927773058465,-19.7199277729896,-19.719927773017865,-19.71992777299058,-19.719927772992715,-19.719927773009893,-19.719927773076172
-18.967000957006988,-18.96700095690423,-18.9670009575707,-18.96700095761232,-18.967000958588173,-18.967000957550205,-18.967000957734317,-18.967000957146233,-18.967000957546983,-18.967000957591704,-18.967000957142968,-18.967000957633523,-18.967000957219824,-18.967000957591125,-18.967000957597442,-18.967000957572115,-18.967000957617287,-18.967000957566885,-18.96700095761879,-18.96700095756045,-18.96700095768555,-18.96700095754403,-18.967000957567,-18.967000957613806,-18.96700095754554,-18.96700095757377,-18.967000957546947,-18.967000957550024,-18.96700095756632,-18.96700095763259
-18.967000673525256,-18.967000673422447,-18.96700067408849,-18.96700067412969,-18.96700067510683,-18.967000674068895,-18.967000674253164,-18.96700067366485,-18.967000674062824,-18.967000674106096,-18.967000673658916,-18.967000674144877,-18.96700067373111,-18.9670006741005,-18.96700067410536,-18.967000674084684,-18.9670006741311,-18.96700067407709,-18.967000674130354,-18.967000674072665,-18.9670006741997,-18.96700067405809,-18.967000674077134,-18.967000674126886,-18.967000674060436,-18.9670006740887,-18.967000674063062,-18.967000674068355,-18.96700067408236,-18.96700067414863
-18.96700073386557,-18.967000733762703,-18.967000734429053,-18.967000734470435,-18.96700073544696,-18.967000734408863,-18.967000734593146,-18.967000734004777,-18.967000734405122,-18.967000734449616,-18.967000734001164,-18.967000734491144,-18.967000734077438,-18.96700073444831,-18.96700073445432,-18.967000734429806,-18.967000734475114,-18.967000734424083,-18.967000734476212,-18.967000734417983,-18.967000734543415,-18.967000734401836,-18.967000734424246,-18.96700073447154,-18.96700073440351,-18.967000734431767,-18.967000734405094,-18.967000734408526,-18.9670007344244,-18.96700073449069
-17.2199520542012,-17.219952054099195,-17.219952054885706,-17.2199520549269,-17.219952055903818,-17.219952054865445,-17.219952055049877,-17.21995205446111,-17.219952054858414,-17.21995205490122,-17.219952054454428,-17.21995205493915,-17.21995205452542,-17.21995205489396,-17.219952054898997,-17.219952054879315,-17.21995205492605,-17.219952054870507,-17.219952054924203,-17.219952054866795,-17.219952054994813,-17.219952054853167,-17.2199520548707,-17.219952054921485,-17.21995205485564,-17.219952054883862,-17.219952054858656,-17.219952054864766,-17.219952054877933,-17.21995205494422
-17.219951745511786,-17.219951745409688,-17.219951746196337,-17.219951746237815,-17.219951747214466,-17.21995174617611,-17.219951746360834,-17.219951745772327,-17.2199517461693,-17.21995174621211,-17.219951745765215,-17.21995174624984,-17.219951745836145,-17.21995174620476,-17.21995174620985,-17.219951746190088,-17.219951746236948,-17.21995174618151,-17.219951746235285,-17.219951746177873,-17.219951746305693,-17.21995174616404,-17.219951746181593,-17.219951746232482,-17.219951746166686,-17.219951746194937,-17.219951746169706,-17.219951746175784,-17.21995174618902,-17.219951746255298
-17.219951832040206,-17.219951831937664,-17.219951832724412,-17.219951832765407,-17.2199518337421,-17.2199518327036,-17.21995183288807,-17.219951832299607,-17.219951832697998,-17.219951832741714,-17.21995183229397,-17.219951832781355,-17.2199518323676,-17.219951832737397,-17.21995183274335,-17.219951832720803,-17.21995183276684,-17.219951832713615,-17.21995183276656,-17.219951832708723,-17.219951832835363,-17.2199518326938,-17.219951832713726,-17.219951832762796,-17.219951832695816,-17.219951832724078,-17.2199518326981,-17.219951832702975,-17.21995183271745,-17.219951832783703
